t,i1,i2,i3,i4,i5,i6
4.609999999999946,220,168,169,168,168,3062
4.619999999999946,220,169,169,168,169,3050
4.629999999999946,220,169,169,168,169,3042
4.6399999999999455,220,169,170,168,169,3040
4.649999999999945,220,169,170,168,169,3034
4.659999999999945,220,169,170,168,169,3033
4.669999999999945,220,169,171,168,169,3034
4.679999999999945,220,169,171,168,169,3023
4.689999999999944,220,169,171,169,169,3003
4.699999999999944,220,169,171,169,170,2978
4.709999999999944,220,169,171,169,170,2951
4.719999999999944,220,169,171,169,171,2921
4.729999999999944,220,170,171,169,171,2892
4.739999999999943,220,171,171,170,172,2869
4.749999999999943,220,171,171,170,172,2856
4.759999999999943,220,172,172,170,172,2856
4.769999999999943,220,172,172,171,172,2875
4.7799999999999425,220,172,172,171,171,2902
4.789999999999942,220,171,173,171,171,2934
4.799999999999942,220,171,173,170,170,2972
4.809999999999942,220,170,173,170,169,3006
4.819999999999942,220,169,173,170,169,3034
4.8299999999999415,220,169,172,170,169,3053
4.839999999999941,220,169,172,169,169,3053
4.849999999999941,220,169,172,169,169,3040
4.859999999999941,220,169,172,169,169,3024
4.869999999999941,220,170,172,169,169,3014
4.87999999999994,220,170,172,169,169,3006
4.88999999999994,220,170,172,169,169,3003
4.89999999999994,220,170,172,169,169,3017
4.90999999999994,220,170,172,168,169,3047
4.9199999999999395,220,170,172,168,168,3085
4.929999999999939,220,169,172,168,168,3116
4.939999999999939,220,169,171,169,167,3130
4.949999999999939,220,168,171,169,167,3120
4.959999999999939,220,167,171,169,168,3098
4.9699999999999385,220,167,171,169,168,3064
4.979999999999938,220,167,170,169,169,3024
4.989999999999938,220,167,170,170,170,2984
4.999999999999938,220,168,170,170,170,2952
5.009999999999938,220,169,170,170,171,2926
5.019999999999937,220,169,170,170,171,2903
5.029999999999937,220,170,171,170,171,2885
5.039999999999937,220,170,171,170,171,2884
5.049999999999937,220,170,171,170,171,2890
5.0599999999999365,220,170,171,170,171,2900
5.069999999999936,220,170,172,170,171,2911
5.079999999999936,220,170,172,170,171,2912
5.089999999999936,220,170,172,171,171,2909
5.099999999999936,220,170,172,171,171,2902
5.1099999999999355,220,170,172,171,171,2894
5.119999999999935,220,171,172,171,171,2882
5.129999999999935,220,171,172,171,172,2871
5.139999999999935,220,171,173,171,172,2872
5.149999999999935,220,172,173,171,172,2873
5.159999999999934,220,173,173,171,172,2871
5.169999999999934,220,173,173,171,172,2878
5.179999999999934,220,173,173,171,171,2891
5.189999999999934,220,173,173,170,171,2902
5.199999999999934,220,173,174,170,171,2917
5.209999999999933,220,172,174,170,171,2937
5.219999999999933,220,171,174,170,170,2953
5.229999999999933,220,170,173,170,170,2959
5.239999999999933,220,169,173,170,170,2957
5.2499999999999325,220,168,173,170,170,2952
5.259999999999932,220,168,173,170,170,2948
5.269999999999932,220,168,172,170,170,2942
5.279999999999932,220,169,172,170,171,2938
5.289999999999932,220,169,172,170,171,2937
5.299999999999931,220,169,172,170,170,2945
5.309999999999931,220,170,171,170,170,2953
5.319999999999931,220,170,171,170,170,2956
5.329999999999931,220,170,171,169,170,2959
5.339999999999931,220,170,171,169,170,2966
5.34999999999993,220,169,171,169,170,2967
5.35999999999993,220,169,171,169,170,2961
5.36999999999993,220,168,172,168,170,2954
5.37999999999993,220,168,172,168,170,2942
5.3899999999999295,220,168,172,168,171,2929
